date,code,name,market,open,high,low,close,change,change_rate,volume,trading_value,market_cap,listed_shares
20251226,005380,현대차,KOSPI,292000,292000,285000,286000,-3000,-1.04,847245,243316490160,58560721076000,204757766
20251226,005930,삼성전자,KOSPI,112400,117000,112400,117000,5900,5.31,34018174,3930507591746,692597636874000,5919637922
20251226,035720,카카오,KOSPI,59800,60000,58000,58100,-1700,-2.84,1880555,110206705500,25704822721900,442423799
20251229,005380,현대차,KOSPI,284500,294000,282500,293500,7500,2.62,697450,202241004250,60096404321000,204757766
20251229,005930,삼성전자,KOSPI,119400,119700,118200,119500,2500,2.14,19676004,2342292714700,707396731679000,5919637922
20251229,035720,카카오,KOSPI,57600,61200,57600,61200,3100,5.34,3682579,221563281150,27076336498800,442423799
20251230,005380,현대차,KOSPI,291000,297500,289500,296500,3000,1.02,628188,184961535500,60710677619000,204757766
20251230,005930,삼성전자,KOSPI,119100,121200,118700,119900,400,0.33,19746349,2375903831735,709764586847800,5919637922
20251230,035720,카카오,KOSPI,60900,61500,60000,60100,-1100,-1.8,1472867,88978289350,26589670319900,442423799
20260102,005380,현대차,KOSPI,299500,302000,293000,298500,2000,0.67,955205,284589571750,61120193151000,204757766
20260102,005930,삼성전자,KOSPI,120200,128500,120200,128500,8600,7.17,30463279,3805940517494,760673472977000,5919637922
20260102,035720,카카오,KOSPI,60100,62500,59200,62100,2000,3.33,2903206,179515511750,27474517917900,442423799
20260105,005380,현대차,KOSPI,302500,310000,302000,304500,6000,2.01,1292161,395737421750,62348739747000,204757766
20260105,005930,삼성전자,KOSPI,134600,138600,133600,138100,9600,7.47,42863376,5837009498150,817501997028200,5919637922
20260105,035720,카카오,KOSPI,62500,63800,62100,62800,700,1.13,2289841,143721939500,27784214577200,442423799
20260106,005380,현대차,KOSPI,318000,330000,304000,308000,3500,1.15,3346949,1052280146500,63065391928000,204757766
20260106,005930,삼성전자,KOSPI,135300,139300,132700,138900,800,0.58,45321341,6156416508326,822237707365800,5919637922
20260106,035720,카카오,KOSPI,62500,64200,61800,63800,1000,1.59,2772246,176321333150,28226638376200,442423799
20260107,005380,현대차,KOSPI,314000,362000,313000,350500,42500,13.8,7764177,2655729376500,71767596983000,204757766
20260107,005930,삼성전자,KOSPI,143500,144400,137600,141000,2100,1.51,46317413,6545096281338,834668947002000,5919637922
20260107,035720,카카오,KOSPI,63200,63600,58700,59300,-4500,-7.05,6117494,367502716050,26235731280700,442423799
20260108,005380,현대차,KOSPI,361000,361000,338000,340500,-10000,-2.85,3053301,1057360251750,69720019323000,204757766
20260108,005930,삼성전자,KOSPI,138300,144500,138300,138800,-2200,-1.56,41449329,5840279078975,821645743573600,5919637922
20260108,035720,카카오,KOSPI,59500,59800,57800,57800,-1500,-2.53,3659666,212963212550,25572095582200,442423799
20260109,005380,현대차,KOSPI,349000,369000,340000,366000,25500,7.49,3104258,1102922804250,74941342356000,204757766
20260109,005930,삼성전자,KOSPI,136000,140700,135200,139000,200,0.14,29520566,4069184694850,822829671158000,5919637922
20260109,035720,카카오,KOSPI,58300,58400,57600,58200,400,0.69,1851838,107534013850,25753221804000,442495220
20260112,005380,현대차,KOSPI,383000,383500,358500,367000,1000,0.27,3027809,1126159492750,75146100122000,204757766
20260112,005930,삼성전자,KOSPI,141000,142000,136900,138800,-200,-0.14,26271134,3666689780452,821645743573600,5919637922
20260112,035720,카카오,KOSPI,58300,58500,57700,58200,0,0.0,1915854,111210839000,25753221804000,442495220
20260113,005380,현대차,KOSPI,380500,413500,378000,406000,39000,10.63,5463622,2180542263500,83131652996000,204757766
20260113,005930,삼성전자,KOSPI,139800,140200,136900,137600,-1200,-0.86,22384699,3095245609050,814542178067200,5919637922
20260113,035720,카카오,KOSPI,58800,59300,58200,59300,1100,1.89,1855912,108943365550,26239966546000,442495220
20260114,005380,현대차,KOSPI,406500,413500,398000,411500,5500,1.35,2861932,1160882101250,84257820709000,204757766
20260114,005930,삼성전자,KOSPI,137000,140300,136800,140300,2700,1.96,18444394,2569043127288,830525200456600,5919637922
20260114,035720,카카오,KOSPI,59500,59500,58200,58800,-500,-0.84,1586704,93091162400,26018718936000,442495220
20260115,005380,현대차,KOSPI,409500,425000,405000,422000,10500,2.55,2864894,1194627916181,86407777252000,204757766
20260115,005930,삼성전자,KOSPI,139000,144000,138300,143900,3600,2.57,24701126,3498249940400,851835896975800,5919637922
20260115,035720,카카오,KOSPI,58500,59500,58300,58500,-300,-0.51,1963363,115255779350,25885970370000,442495220
20260116,005380,현대차,KOSPI,426500,426500,408000,413000,-9000,-2.13,2589883,1082019347500,84564957358000,204757766
20260116,005930,삼성전자,KOSPI,145300,149500,144300,148900,5000,3.47,30000219,4435943361334,881434086585800,5919637922
20260116,035720,카카오,KOSPI,58400,58500,57100,57300,-1200,-2.05,2844292,163423311200,25354976106000,442495220
20260119,005380,현대차,KOSPI,420000,487000,419500,480000,67000,16.22,5990850,2768643471750,98283727680000,204757766
20260119,005930,삼성전자,KOSPI,147200,150600,146600,149300,400,0.27,22762497,3381546209135,883801941754600,5919637922
20260119,035720,카카오,KOSPI,57500,57500,56500,56600,-700,-1.22,2189567,124167747550,25045229452000,442495220
20260120,005380,현대차,KOSPI,494000,496500,460500,479000,-1000,-0.21,5235613,2503816650810,98078969914000,204757766
20260120,005930,삼성전자,KOSPI,148500,149300,143900,145200,-4100,-2.75,24059218,3512770941586,859531426274400,5919637922
20260120,035720,카카오,KOSPI,57300,59200,57300,59000,2400,4.24,2772592,161843942500,26107217980000,442495220
20260121,005380,현대차,KOSPI,468000,551000,467500,549000,70000,14.61,7830202,4051496210950,112412013534000,204757766
20260121,005930,삼성전자,KOSPI,141900,149800,141800,149500,4300,2.96,31703610,4679612359030,884985869339000,5919637922
20260121,035720,카카오,KOSPI,57900,58200,56900,57300,-1700,-2.88,2013702,115474924550,25354976106000,442495220
20260122,005380,현대차,KOSPI,586000,590000,525000,529000,-20000,-3.64,7176207,3967626131500,108316858214000,204757766
20260122,005930,삼성전자,KOSPI,155000,157000,150800,152300,2800,1.87,32073624,4953546934392,901560855520600,5919637922
20260122,035720,카카오,KOSPI,57600,58700,57000,58400,1100,1.92,2364798,137299950000,25841720848000,442495220
20260123,005380,현대차,KOSPI,530000,543000,500000,510000,-19000,-3.59,4774169,2467401511500,104426460660000,204757766
20260123,005930,삼성전자,KOSPI,154700,156000,150100,152100,-200,-0.13,25407497,3899973965409,900376927936200,5919637922
20260123,035720,카카오,KOSPI,58500,61300,58300,61000,2600,4.45,7214439,435142766900,26992208420000,442495220
20260126,005380,현대차,KOSPI,499000,515000,490000,492500,-17500,-3.43,3680159,1838776025766,100843199755000,204757766
20260126,005930,삼성전자,KOSPI,154900,156400,151500,152100,0,0.0,20561689,3148408004773,900376927936200,5919637922
20260126,035720,카카오,KOSPI,62300,62400,60300,61800,800,1.31,4143093,254157375750,27346204596000,442495220
20260127,005380,현대차,KOSPI,473000,499000,469000,488500,-4000,-0.81,4492400,2182085557000,100024168691000,204757766
20260127,005930,삼성전자,KOSPI,150500,159500,149200,159500,7400,4.87,29423670,4565457606491,944182248559000,5919637922
20260127,035720,카카오,KOSPI,61400,63400,61200,62200,400,0.65,4016704,250284611250,27523202684000,442495220
20260128,005380,현대차,KOSPI,505000,506000,490500,492500,4000,0.82,2514604,1248436638750,100843199755000,204757766
20260128,005930,삼성전자,KOSPI,162600,163300,160200,162400,2900,1.82,29456431,4772986696538,961349198532800,5919637922
20260128,035720,카카오,KOSPI,62500,63000,60850,61800,-400,-0.64,3496009,216464141800,27346204596000,442495220
20260129,005380,현대차,KOSPI,501000,529000,494000,528000,35500,7.21,5431226,2781914345476,108112100448000,204757766
20260129,005930,삼성전자,KOSPI,166200,166600,157100,160700,-1700,-1.05,36087223,5826870231490,951285814065400,5919637922
20260129,035720,카카오,KOSPI,61400,62800,60600,61800,0,0.0,3199995,197385995650,27346204596000,442495220
20260130,005380,현대차,KOSPI,516000,517000,500000,500000,-28000,-5.3,3032673,1535372588000,102378883000000,204757766
20260130,005930,삼성전자,KOSPI,160100,166500,160100,160500,-200,-0.12,40557267,6593450199492,950101886481000,5919637922
20260130,035720,카카오,KOSPI,62500,63200,61200,61400,-400,-0.65,3375524,210038324000,27169206508000,442495220
20260202,005380,현대차,KOSPI,486000,507000,473000,478000,-22000,-4.4,2652237,1291710304750,97874212148000,204757766
20260202,005930,삼성전자,KOSPI,155700,159600,150400,150400,-10100,-6.29,39748369,6135993983450,890313543468800,5919637922
20260202,035720,카카오,KOSPI,60500,61200,58000,58400,-3000,-4.89,2860783,169489560550,25841720848000,442495220
20260203,005380,현대차,KOSPI,487000,495000,473000,491500,13500,2.82,2275995,1107562522460,100638441989000,204757766
20260203,005930,삼성전자,KOSPI,157900,167500,157200,167500,17100,11.37,36529813,5927187709457,991539351935000,5919637922
20260203,035720,카카오,KOSPI,59600,59700,58200,59200,800,1.37,1997907,117541133350,26195717024000,442495220
20260204,005380,현대차,KOSPI,502000,518000,497500,504000,12500,2.54,1706630,863584752500,103197914064000,204757766
20260204,005930,삼성전자,KOSPI,163500,169400,163100,169100,1600,0.96,29943042,4988144010160,1001010772610200,5919637922
20260204,035720,카카오,KOSPI,58700,58800,58000,58500,-700,-1.18,2530890,147765199250,25885970370000,442495220
20260205,005380,현대차,KOSPI,492500,508000,483500,488500,-15500,-3.08,1653286,816561531750,100024168691000,204757766
20260205,005930,삼성전자,KOSPI,162000,164000,158500,159300,-9800,-5.8,38435228,6197185062736,942998320974600,5919637922
20260205,035720,카카오,KOSPI,58700,59900,58000,58200,-300,-0.51,2892778,170101065700,25753221804000,442495220
20260206,005380,현대차,KOSPI,469500,473000,452000,467500,-21000,-4.3,2023516,938552051750,95724255605000,204757766
20260206,005930,삼성전자,KOSPI,154100,160300,151600,158600,-700,-0.44,36358081,5664674804196,938854574429200,5919637922
20260206,035720,카카오,KOSPI,57500,57700,55500,56200,-2000,-3.44,3889924,217728941050,24874438597800,442605669
20260209,005380,현대차,KOSPI,484000,485000,473000,478000,10500,2.25,1518143,726961477000,97874212148000,204757766
20260209,005930,삼성전자,KOSPI,168600,168700,165000,166400,7800,4.92,25098971,4192595399422,985027750220800,5919637922
20260209,035720,카카오,KOSPI,57400,58400,56800,57500,1300,2.31,1879959,108388242900,25449825967500,442605669
20260210,005380,현대차,KOSPI,499000,505000,479000,480500,2500,0.52,1738747,850651601000,98386106563000,204757766
20260210,005930,삼성전자,KOSPI,167400,168100,165500,165800,-600,-0.36,19369566,3230969169642,981475967467600,5919637922
20260210,035720,카카오,KOSPI,58000,59100,57700,58300,800,1.39,1863119,108940895050,25803910502700,442605669
20260211,005380,현대차,KOSPI,480500,515000,477000,509000,28500,5.93,3270111,1639190603500,104221702894000,204757766
20260211,005930,삼성전자,KOSPI,164000,168600,162000,167800,2000,1.21,22760242,3780778982422,993315243311600,5919637922
20260211,035720,카카오,KOSPI,58700,59100,58200,58900,600,1.03,1673583,98384589550,26069473904100,442605669
20260212,005380,현대차,KOSPI,512000,512000,498000,506000,-3000,-0.59,1733637,874771927750,103607429596000,204757766
20260212,005930,삼성전자,KOSPI,171200,179600,170100,178600,10800,6.44,41296011,7278300418200,1057247332869200,5919637922
20260212,035720,카카오,KOSPI,61900,63400,58800,58800,-100,-0.17,7889505,476156451000,26025213337200,442605669
20260213,005380,현대차,KOSPI,499500,509500,497500,499000,-7000,-1.38,1147006,574835991500,102174125234000,204757766
20260213,005930,삼성전자,KOSPI,179500,184400,178900,181200,2600,1.46,34454192,6257951155967,1072638391466400,5919637922
20260213,035720,카카오,KOSPI,59100,59300,57300,57400,-1400,-2.38,3156946,182410631900,25405565400600,442605669
20260219,005380,현대차,KOSPI,504000,523000,495500,513000,14000,2.81,1907584,972096753250,105040733958000,204757766
20260219,005930,삼성전자,KOSPI,188000,190900,187100,190000,8800,4.86,27049388,5113213353551,1124731205180000,5919637922
20260219,035720,카카오,KOSPI,58200,58300,57400,57600,200,0.35,1988817,114643791750,25494086534400,442605669
20260220,005380,현대차,KOSPI,516000,516000,504000,509000,-4000,-0.78,1251835,637092330500,104221702894000,204757766
20260220,005930,삼성전자,KOSPI,190000,190300,188600,190100,100,0.05,24213880,4591033033030,1125323168972200,5919637922
20260220,035720,카카오,KOSPI,57800,58900,57700,57900,300,0.52,1950669,113603376000,25626868235100,442605669
20260223,005380,현대차,KOSPI,524000,541000,517000,523000,14000,2.75,2094265,1104465268500,107088311618000,204757766
20260223,005930,삼성전자,KOSPI,194400,197600,190500,193000,2900,1.53,26364684,5107749420482,1142490118946000,5919637922
20260223,035720,카카오,KOSPI,58600,58600,57800,58100,200,0.35,1657993,96386896850,25715389368900,442605669
20260224,005380,현대차,KOSPI,522000,530000,505000,524000,1000,0.19,1490869,773100818000,107293069384000,204757766
20260224,005930,삼성전자,KOSPI,193000,200000,192000,200000,7000,3.63,28060617,5538097526208,1183927584400000,5919637922
20260224,035720,카카오,KOSPI,58100,58400,57700,57900,-200,-0.34,1803888,104466076750,25626868235100,442605669
20260225,005380,현대차,KOSPI,535000,584000,532000,572000,48000,9.16,4149696,2343545128000,117121442152000,204757766
20260225,005930,삼성전자,KOSPI,202500,206000,201000,203500,3500,1.75,26987996,5474225346566,1204646317127000,5919637922
20260225,035720,카카오,KOSPI,58000,58000,57200,57400,-500,-0.86,2078203,119307590600,25405565400600,442605669
20260226,005380,현대차,KOSPI,574000,618000,563000,609000,37000,6.47,2894222,1707953315500,124697479494000,204757766
20260226,005930,삼성전자,KOSPI,206500,219000,206000,218000,14500,7.13,30095763,6451865963088,1290481066996000,5919637922
20260226,035720,카카오,KOSPI,58700,62300,58600,61400,4000,6.97,9617787,585835665050,27175988076600,442605669
20260227,005380,현대차,KOSPI,592000,687000,590000,674000,65000,10.67,4354409,2807363134000,138006734284000,204757766
20260227,005930,삼성전자,KOSPI,210000,223000,210000,216500,-1500,-0.69,51774768,11194972800735,1281601610113000,5919637922
20260227,035720,카카오,KOSPI,61300,64500,60500,62300,900,1.47,7242478,455243455700,27574333178700,442605669
20260303,005380,현대차,KOSPI,654000,658000,594000,595000,-79000,-11.72,3763225,2350545257000,121830870770000,204757766
20260303,005930,삼성전자,KOSPI,209500,212500,195100,195100,-21400,-9.88,54879010,11170451485750,1154921358582200,5919637922
20260303,035720,카카오,KOSPI,60900,61400,56100,56200,-6100,-9.79,6691339,388990689100,24874438597800,442605669
20260304,005380,현대차,KOSPI,560000,593000,497500,501000,-94000,-15.8,4855346,2597594558750,102583640766000,204757766
20260304,005930,삼성전자,KOSPI,184200,195900,171900,172200,-22900,-11.74,89427954,16229744915194,1019361650168400,5919637922
20260304,035720,카카오,KOSPI,53200,54300,47050,47050,-9150,-16.28,6214956,311072401650,20824596726450,442605669
20260305,005380,현대차,KOSPI,565000,582000,540000,548000,47000,9.38,2663493,1491066599000,112207255768000,204757766
20260305,005930,삼성전자,KOSPI,195000,199700,188100,191600,19400,11.27,53959129,10462445865266,1134202625855200,5919637922
20260305,035720,카카오,KOSPI,51200,52400,50300,51200,4150,8.82,3724178,190903867100,22661410252800,442605669
20260306,005380,현대차,KOSPI,532000,564000,530000,553000,5000,0.91,1582300,866474723500,113231044598000,204757766
20260306,005930,삼성전자,KOSPI,186100,189700,181000,188200,-3400,-1.77,29522650,5496089060945,1114075856920400,5919637922
20260306,035720,카카오,KOSPI,50500,54400,50500,53600,2400,4.69,2823937,149573042000,23723663858400,442605669
20260309,005380,현대차,KOSPI,504000,511000,491000,507000,-46000,-8.32,1913094,957042736818,103812187362000,204757766
20260309,005930,삼성전자,KOSPI,173500,175500,167300,173500,-14700,-7.81,43066020,7376525851300,1027057179467000,5919637922
20260309,035720,카카오,KOSPI,50100,50500,48800,50400,-3200,-5.97,2045023,101756073625,22307325717600,442605669
20260310,005380,현대차,KOSPI,538000,541000,519000,525000,18000,3.55,1270933,673361151500,107497827150000,204757766
20260310,005930,삼성전자,KOSPI,187600,191500,184300,187900,14400,8.3,33530170,6302732324178,1112299965543800,5919637922
20260310,035720,카카오,KOSPI,51800,52500,50900,51800,1400,2.78,1860754,96312097900,22926973654200,442605669
20260311,005380,현대차,KOSPI,550000,561000,523000,530000,5000,0.95,1415825,766091876500,108521615980000,204757766
20260311,005930,삼성전자,KOSPI,193000,194800,187700,190000,2100,1.12,24311356,4666941226006,1124731205180000,5919637922
20260311,035720,카카오,KOSPI,52500,53200,50600,50900,-900,-1.74,1975641,102521119250,22536811185200,442766428
20260312,005380,현대차,KOSPI,524000,528000,513000,521000,-9000,-1.7,1146292,596531161500,106678796086000,204757766
20260312,005930,삼성전자,KOSPI,186600,190000,185900,187900,-2100,-1.11,20440753,3832551376350,1112299965543800,5919637922
20260312,035720,카카오,KOSPI,50900,51200,50100,50400,-500,-0.98,1596311,80684137450,22315427971200,442766428
20260313,005380,현대차,KOSPI,502000,529500,501000,517000,-4000,-0.77,950437,490787480000,105859765022000,204757766
20260313,005930,삼성전자,KOSPI,180000,186200,179900,183500,-4400,-2.34,19566331,3585430274050,1086253558687000,5919637922
20260313,035720,카카오,KOSPI,49300,50900,49200,50600,200,0.4,1196401,60278893550,22403981256800,442766428
20260316,005380,현대차,KOSPI,511000,520000,499000,506000,-11000,-2.13,1348089,680424593000,103607429596000,204757766
20260316,005930,삼성전자,KOSPI,184600,189000,183600,188700,5200,2.83,19747901,3683740429900,1117035675881400,5919637922
20260316,035720,카카오,KOSPI,50900,51300,50000,50200,-400,-0.79,1248665,62968389300,22226874685600,442766428
20260317,005380,현대차,KOSPI,528000,544000,520000,522000,16000,3.16,1346937,715461538000,106883553852000,204757766
20260317,005930,삼성전자,KOSPI,198000,198000,193100,193900,5200,2.76,20300082,3978920227090,1147817793075800,5919637922
20260317,035720,카카오,KOSPI,51100,52000,50800,51300,1100,2.19,1021895,52479015300,22713917756400,442766428
20260318,005380,현대차,KOSPI,536000,545000,530000,545000,23000,4.41,930616,502057597000,111592982470000,204757766
20260318,005930,삼성전자,KOSPI,200500,209000,199700,208500,14600,7.53,25148481,5153010769813,1234244506737000,5919637922
20260318,035720,카카오,KOSPI,52000,52000,50900,51500,200,0.39,1814895,93254431650,22802471042000,442766428
20260319,005380,현대차,KOSPI,521000,530000,521000,522000,-23000,-4.22,770000,404154305500,106883553852000,204757766
20260319,005930,삼성전자,KOSPI,199900,205000,199600,200500,-8000,-3.84,19884483,4004086336015,1186887403361000,5919637922
20260319,035720,카카오,KOSPI,50300,50400,49900,50000,-1500,-2.91,1164390,58318224450,22138321400000,442766428
20260320,005380,현대차,KOSPI,527000,528000,517000,517000,-5000,-0.96,1049264,545346618500,105859765022000,204757766
20260320,005930,삼성전자,KOSPI,202000,202500,199000,199400,-1100,-0.55,35279762,7019725077866,1180375801646800,5919637922
20260320,035720,카카오,KOSPI,50100,50600,49900,50000,0,0.0,1270502,63699623900,22138321400000,442766428
20260323,005380,현대차,KOSPI,500000,501000,485000,485000,-32000,-6.19,1603262,787026326250,99307516510000,204757766
20260323,005930,삼성전자,KOSPI,190500,191200,186300,186300,-13100,-6.57,30268173,5706605720650,1102828544868600,5919637922
20260323,035720,카카오,KOSPI,48900,48950,46900,46900,-3100,-6.2,2105077,100278840025,20765745473200,442766428
20260324,005380,현대차,KOSPI,508000,509000,484000,492000,7000,1.44,1082455,534253804750,100740820872000,204757766
20260324,005930,삼성전자,KOSPI,195500,196000,185500,189700,3400,1.83,25458914,4835356609343,1122955313803400,5919637922
20260324,035720,카카오,KOSPI,48300,49050,47000,48200,1300,2.77,1301472,62421014825,21341341829600,442766428
20260325,005380,현대차,KOSPI,509000,518000,498500,501000,9000,1.83,1102731,557082878750,102583640766000,204757766
20260325,005930,삼성전자,KOSPI,193700,196400,189000,189000,-700,-0.37,22995904,4435819603528,1118811567258000,5919637922
20260325,035720,카카오,KOSPI,49650,50300,48850,49050,850,1.76,1232140,60848168675,21717693293400,442766428
20260326,005380,현대차,KOSPI,496000,499500,486000,490000,-11000,-2.2,954455,469150545250,100331305340000,204757766
20260326,005930,삼성전자,KOSPI,185500,185900,178900,180100,-8900,-4.71,32074131,5841688287442,1066126789752200,5919637922
20260326,035720,카카오,KOSPI,49400,49850,48450,48650,-400,-0.82,1231315,60305326175,21540586722200,442766428
20260327,005380,현대차,KOSPI,472500,498500,467000,495000,5000,1.02,1151726,556807290750,101355094170000,204757766
20260327,005930,삼성전자,KOSPI,172100,181700,172000,179700,-400,-0.22,29138966,5118700219500,1063758934583400,5919637922
20260327,035720,카카오,KOSPI,47550,48800,46950,48800,150,0.31,1271649,61024342525,21607001686400,442766428
20260330,005380,현대차,KOSPI,468500,472500,461000,469500,-25500,-5.15,942256,441044297000,96133771137000,204757766
20260330,005930,삼성전자,KOSPI,171000,176650,170600,176300,-3400,-1.89,22269147,3880271308850,1043632165648600,5919637922
20260330,035720,카카오,KOSPI,46850,47600,46450,47100,-1700,-3.48,1053235,49501562550,20854298758800,442766428
20260331,005380,현대차,KOSPI,459500,464000,445000,445500,-24000,-5.11,1271113,573987079500,91219584753000,204757766
20260331,005930,삼성전자,KOSPI,170000,174700,167000,167200,-9100,-5.16,38659593,6548712356756,989763460558400,5919637922
20260331,035720,카카오,KOSPI,46400,46800,45500,45800,-1300,-2.76,1706215,78582508825,20278702402400,442766428
20260401,005380,현대차,KOSPI,472000,492500,466000,488000,42500,9.54,974266,468097936000,99921789808000,204757766
20260401,005930,삼성전자,KOSPI,179000,190800,178000,189600,22400,13.4,32390251,5977939247100,1122363350011200,5919637922
20260401,035720,카카오,KOSPI,47200,48500,46600,48250,2450,5.35,1269138,60568999575,21363480151000,442766428
20260402,005380,현대차,KOSPI,499000,499500,457000,465500,-22500,-4.61,1331860,632199403250,95314740073000,204757766
20260402,005930,삼성전자,KOSPI,192600,193600,175000,178400,-11200,-5.91,38615231,7050417527620,1056063405284800,5919637922
20260402,035720,카카오,KOSPI,48650,48900,45100,45400,-2850,-5.91,1527044,71083850225,20101595831200,442766428
20260403,005380,현대차,KOSPI,475500,485000,467000,471000,5500,1.18,659219,311857711750,96440907786000,204757766
20260403,005930,삼성전자,KOSPI,184200,187200,182700,186200,7800,4.37,20194447,3744696012200,1102236581076400,5919637922
20260403,035720,카카오,KOSPI,46300,46450,45050,45200,-200,-0.44,1076743,48918857675,20013042545600,442766428
20260406,005380,현대차,KOSPI,469500,477500,465000,469000,-2000,-0.42,553057,259863973000,96031392254000,204757766
20260406,005930,삼성전자,KOSPI,190900,194600,190100,193100,6900,3.71,20635958,3971740401300,1143082082738200,5919637922
20260406,035720,카카오,KOSPI,45000,45450,44000,44850,-350,-0.77,1223887,54789325650,19858074295800,442766428
20260407,005380,현대차,KOSPI,477000,481500,465500,473000,4000,0.85,704114,332237671750,96850423318000,204757766
20260407,005930,삼성전자,KOSPI,202000,202500,192400,196500,3400,1.76,30848053,6062043969600,1163208851673000,5919637922
20260407,035720,카카오,KOSPI,45050,47250,45050,46400,1550,3.46,1991813,92534080750,20555246168000,443000995
20260408,005380,현대차,KOSPI,500000,510000,490000,508000,35000,7.4,1291522,647821366250,104016945128000,204757766
20260408,005930,삼성전자,KOSPI,214000,214500,207500,210500,14000,7.12,35890973,7567915158059,1246083782581000,5919637922
20260408,035720,카카오,KOSPI,48400,48600,47250,47850,1450,3.13,1615185,77275194075,21197597610750,443000995
20260409,005380,현대차,KOSPI,510000,514000,487000,489500,-18500,-3.64,990889,493014565500,100228926457000,204757766
20260409,005930,삼성전자,KOSPI,207000,207500,202000,204000,-6500,-3.09,42320839,8664954406350,1207606136088000,5919637922
20260409,035720,카카오,KOSPI,47900,47950,47000,47300,-550,-1.15,1128075,53404845225,20953947063500,443000995
20260410,005380,현대차,KOSPI,498000,499500,489500,489500,0,0.0,814112,400215036500,100228926457000,204757766
20260410,005930,삼성전자,KOSPI,208500,211000,205500,206000,2000,0.98,18244459,3793988051000,1219445411932000,5919637922
20260410,035720,카카오,KOSPI,47550,47900,47300,47700,400,0.85,691399,32941493875,21131147461500,443000995
20260413,005380,현대차,KOSPI,476500,486500,474500,478500,-11000,-2.25,637565,305604470000,97976591031000,204757766
20260413,005930,삼성전자,KOSPI,198200,203000,198200,201000,-5000,-2.43,19603415,3939228226208,1189847222322000,5919637922
20260413,035720,카카오,KOSPI,46550,47400,46300,47000,-700,-1.47,829991,38878163575,20821046765000,443000995
20260414,005380,현대차,KOSPI,492500,501500,489000,491500,13000,2.72,778907,385833051250,100638441989000,204757766
20260414,005930,삼성전자,KOSPI,208000,210000,205500,206500,5500,2.74,23672078,4923089307450,1207256532552000,5846278608
20260414,035720,카카오,KOSPI,48050,48900,47950,48100,1100,2.34,1049751,50855520850,21308347859500,443000995
20260415,005380,현대차,KOSPI,510000,519000,502000,508000,16500,3.36,867909,443108936500,104016945128000,204757766
20260415,005930,삼성전자,KOSPI,215000,215500,210000,211000,4500,2.18,24092884,5145052576751,1233564786288000,5846278608
20260415,035720,카카오,KOSPI,49100,50300,48850,49600,1500,3.12,1413990,70236754075,21972849352000,443000995
20260416,005380,현대차,KOSPI,530000,544000,527000,534000,26000,5.12,1524311,818061209000,109340647044000,204757766
20260416,005930,삼성전자,KOSPI,212000,218000,210500,217500,6500,3.08,21499788,4636535996750,1271565597240000,5846278608
20260416,035720,카카오,KOSPI,50600,51200,50200,50600,1000,2.02,1290032,65285682900,22415850347000,443000995
20260417,005380,현대차,KOSPI,547000,548000,531000,538000,4000,0.75,724452,389304063000,110159678108000,204757766
20260417,005930,삼성전자,KOSPI,217000,218000,215000,216000,-1500,-0.69,18079322,3913720108000,1262796179328000,5846278608
20260417,035720,카카오,KOSPI,50700,50700,49700,50000,-600,-1.19,890443,44524009300,22150049750000,443000995
20260420,005380,현대차,KOSPI,533000,541000,526000,527000,-11000,-2.04,835506,444483923000,107907342682000,204757766
20260420,005930,삼성전자,KOSPI,214500,219000,213000,214500,-1500,-0.69,17107741,3694826177250,1254026761416000,5846278608
20260420,035720,카카오,KOSPI,49850,49850,48850,48850,-1150,-2.3,1125279,55382581450,21640598605750,443000995
20260421,005380,현대차,KOSPI,534000,548000,530000,546000,19000,3.61,946609,511279812500,111797740236000,204757766
20260421,005930,삼성전자,KOSPI,218000,220000,216000,219000,4500,2.1,16752132,3656410642186,1280335015152000,5846278608
20260421,035720,카카오,KOSPI,49150,49250,48500,48950,100,0.2,1316511,64251497000,21684898705250,443000995
20260422,005380,현대차,KOSPI,540000,542000,531000,541000,-5000,-0.92,747125,400997853500,110773951406000,204757766
20260422,005930,삼성전자,KOSPI,218500,222500,215500,217500,-1500,-0.68,16823480,3668380491500,1271565597240000,5846278608
20260422,035720,카카오,KOSPI,48750,48900,48100,48450,-500,-1.02,1143499,55295613750,21463398207750,443000995
20260423,005380,현대차,KOSPI,547000,551000,525000,532000,-9000,-1.66,1089561,585221220000,108931131512000,204757766
20260423,005930,삼성전자,KOSPI,223000,229500,216000,224500,7000,3.22,34525485,7739982934106,1312489547496000,5846278608
20260423,035720,카카오,KOSPI,49400,49600,47800,48400,-50,-0.1,1658254,80226247675,21441248158000,443000995
20260424,005380,현대차,KOSPI,525000,526000,510000,513000,-19000,-3.57,1228355,630906681000,105040733958000,204757766
20260424,005930,삼성전자,KOSPI,224000,225000,216500,219500,-5000,-2.23,19626666,4314144436734,1283258154456000,5846278608
20260424,035720,카카오,KOSPI,48150,48200,47700,48050,-350,-0.72,1064052,50980623125,21286197809750,443000995
20260427,005380,현대차,KOSPI,520000,533000,515000,524000,11000,2.14,930365,488945555000,107293069384000,204757766
20260427,005930,삼성전자,KOSPI,220000,226000,218500,224500,5000,2.28,22870374,5112167489250,1312489547496000,5846278608
20260427,035720,카카오,KOSPI,48250,49150,48250,48450,400,0.83,1436742,69866754250,21463398207750,443000995
20260428,005380,현대차,KOSPI,533000,574000,525000,555000,31000,5.92,2585417,1438162370000,113640560130000,204757766
